week,year,month,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,lag_1_search,lag_2_search,lag_3_search,rolling_mean_4w,rolling_std_4w,season_Monsoon,season_Summer,season_Winter,category_Jeans,category_Kurti,category_Saree,category_Streetwear,category_TShirt,trend_label,next_week_search
172,2024,7,49.62,-0.0056112224448897,47.34,160,0.34,1519.91,4.4,0.18,0.35,0.0,0.68,0.14,0.18,0.35,0.65,262,293,0.15,0.41,49.9,42.72,47.12,47.34,3.3238932995309796,1,0,0,1,0,0,0,0,1,44.68
173,2024,8,44.68,-0.0995566303909712,46.73,121,0.31,1490.58,4.39,0.11,0.23,0.17,0.63,0.56,0.0,0.23,0.77,234,260,0.27,0.14,49.62,49.9,42.72,46.730000000000004,3.5908958956413177,1,0,0,1,0,0,0,0,0,51.74
174,2024,8,51.74,0.1580125335720681,48.985,155,0.56,1122.89,4.58,0.38,0.09,0.03,0.16,0.35,0.49,0.09,0.91,237,287,0.15,0.46,44.68,49.62,49.9,48.985,3.0201269288999746,1,0,0,1,0,0,0,0,2,47.16
175,2024,8,47.16,-0.0885195206803247,48.3,146,0.59,1879.89,3.92,0.25,0.34,0.07,0.49,0.62,0.0,0.34,0.66,250,286,0.21,0.13,51.74,44.68,49.62,48.3,3.053959178945728,1,0,0,1,0,0,0,0,0,48.68
176,2024,8,48.68,0.0322307039864293,48.065,130,0.41,1188.0,3.77,0.15,0.71,0.08,0.65,0.37,0.0,0.71,0.29,261,279,0.22,0.19,47.16,51.74,44.68,48.065,2.953026695894721,1,0,0,1,0,0,0,0,1,50.26
177,2024,9,50.26,0.0324568611339359,49.46,140,0.63,1375.05,4.08,0.23,0.09,0.12,0.13,0.32,0.55,0.09,0.91,259,332,0.18,0.42,48.68,47.16,51.74,49.459999999999994,1.9779450615896146,0,0,0,1,0,0,0,0,1,49.51
178,2024,9,49.51,-0.0149224035017906,48.9025,155,0.88,1563.82,4.51,0.2,0.67,0.24,0.71,0.65,0.0,0.67,0.33,247,313,0.15,0.19,50.26,48.68,47.16,48.9025,1.328868566362676,0,0,0,1,0,0,0,0,1,43.64
179,2024,9,43.64,-0.118561906685518,48.0225,127,0.6,1466.62,4.27,0.36,0.14,0.23,0.36,0.45,0.19,0.14,0.86,252,308,0.26,0.19,49.51,50.26,48.68,48.0225,2.9920826080396807,0,0,0,1,0,0,0,0,0,56.08
180,2024,9,56.08,0.2850595783684693,49.8725,174,0.79,1854.31,4.36,0.03,0.27,0.14,0.32,0.43,0.25,0.27,0.73,240,327,0.19,0.18,43.64,49.51,50.26,49.8725,5.087850725011497,0,0,0,1,0,0,0,0,2,54.51
181,2024,10,54.51,-0.0279957203994294,50.935,167,0.63,1803.45,3.47,0.14,0.28,0.06,0.38,0.65,0.0,0.28,0.72,262,318,0.17,0.18,56.08,43.64,49.51,50.935,5.6124652931369265,0,0,0,1,0,0,0,0,1,43.75
182,2024,10,43.75,-0.1973949733993762,49.495000000000005,132,0.75,1635.62,3.81,0.41,0.19,0.03,0.6,0.66,0.0,0.19,0.81,281,260,0.19,0.29,54.51,56.08,43.64,49.495000000000005,6.728013575095306,0,0,0,1,0,0,0,0,0,51.77
183,2024,10,51.77,0.1833142857142857,51.5275,149,0.65,1203.93,4.46,0.29,0.31,0.08,0.26,0.64,0.1,0.31,0.69,225,302,0.27,0.48,43.75,54.51,56.08,51.5275,5.482361869364928,0,0,0,1,0,0,0,0,2,42.79
184,2024,10,42.79,-0.1734595325478076,48.205000000000005,130,0.36,1515.7,4.55,0.28,0.22,0.01,0.69,0.45,0.0,0.22,0.78,243,282,0.34,0.4,51.77,43.75,54.51,48.205000000000005,5.820409493039723,0,0,0,1,0,0,0,0,0,53.83
185,2024,11,53.83,0.2580042065903247,48.035,156,0.38,1802.11,4.3,0.05,0.63,0.27,0.29,0.32,0.39,0.63,0.37,275,327,0.18,0.24,42.79,51.77,43.75,48.035,5.5798297465066335,0,0,0,1,0,0,0,0,2,50.15
186,2024,11,50.15,-0.068363366152703,49.635,159,0.61,1435.92,4.14,0.42,0.2,0.22,0.35,0.81,0.0,0.2,0.8,231,292,0.2,0.26,53.83,42.79,51.77,49.635,4.8053962722478385,0,0,0,1,0,0,0,0,0,42.56
187,2024,11,42.56,-0.1513459621136589,47.3325,125,0.88,1470.8,4.26,0.15,0.3,0.22,0.47,0.45,0.08,0.3,0.7,245,287,0.16,0.07,50.15,53.83,42.79,47.332499999999996,5.584707542327861,0,0,0,1,0,0,0,0,0,51.93
188,2024,11,51.93,0.2201597744360901,49.6175,158,0.58,1476.76,4.81,0.15,0.2,0.3,0.31,0.05,0.64,0.2,0.8,227,313,0.25,0.18,42.56,50.15,53.83,49.6175,4.939118511097576,0,0,0,1,0,0,0,0,2,49.37
189,2024,12,49.37,-0.0492971307529367,48.5025,156,0.82,1822.38,4.33,0.16,0.72,0.06,0.11,0.27,0.62,0.72,0.28,269,270,0.22,0.51,51.93,42.56,50.15,48.5025,4.1039767299535495,0,0,1,1,0,0,0,0,1,52.08
190,2024,12,52.08,0.0548916345959085,48.985,149,0.71,1584.15,3.94,0.32,0.54,0.06,0.5,0.1,0.4,0.54,0.46,284,296,0.27,0.25,49.37,51.93,42.56,48.985,4.460227946342371,0,0,1,1,0,0,0,0,2,47.38
191,2024,12,47.38,-0.0902457757296466,50.19,138,0.73,1537.29,3.71,0.02,0.31,0.0,0.22,0.45,0.33,0.31,0.69,244,320,0.21,0.31,52.08,49.37,51.93,50.19,2.248569915894687,0,0,1,1,0,0,0,0,0,51.24
192,2024,12,51.24,0.0814689742507386,50.0175,145,0.61,1698.16,3.66,0.03,0.34,0.28,0.65,0.43,0.0,0.34,0.66,262,286,0.16,0.47,47.38,52.08,49.37,50.0175,2.091576359272276,0,0,1,1,0,0,0,0,2,44.42
193,2025,1,44.42,-0.1330991412958626,48.78,138,0.75,1402.88,4.1,0.18,0.13,0.1,0.51,0.19,0.3,0.13,0.87,232,271,0.18,0.14,51.24,47.38,52.08,48.78,3.5548652107593117,0,0,1,1,0,0,0,0,0,57.15
194,2025,1,57.15,0.2865826204412425,50.0475,167,0.35,1109.91,4.21,0.43,0.08,0.17,0.81,0.25,0.0,0.08,0.92,289,320,0.19,0.07,44.42,51.24,47.38,50.0475,5.497025710933745,0,0,1,1,0,0,0,0,2,51.38
195,2025,1,51.38,-0.100962379702537,51.0475,153,0.38,1526.99,4.22,0.39,0.39,0.02,0.54,0.34,0.12,0.39,0.61,219,308,0.23,0.29,57.15,44.42,51.24,51.0475,5.206146207448766,0,0,1,1,0,0,0,0,0,52.53
196,2025,1,52.53,0.0223822499026857,51.370000000000005,153,0.5,1766.58,3.91,0.16,0.17,0.01,0.47,0.39,0.14,0.17,0.83,270,290,0.21,0.05,51.38,57.15,44.42,51.370000000000005,5.261704413337291,0,0,1,1,0,0,0,0,1,47.29
197,2025,2,47.29,-0.0997525223681705,52.0875,132,0.66,1903.53,3.61,0.29,0.03,0.16,0.48,0.34,0.18,0.03,0.97,295,277,0.23,0.24,52.53,51.38,57.15,52.0875,4.055501407553248,0,0,1,1,0,0,0,0,0,45.98
198,2025,2,45.98,-0.027701416790019,49.295,133,0.38,1983.69,3.99,0.25,0.74,0.17,0.07,0.72,0.21,0.74,0.26,233,285,0.12,0.37,47.29,52.53,51.38,49.295,3.1528664206824257,0,0,1,1,0,0,0,0,1,50.51
199,2025,2,50.51,0.0985210961287517,49.0775,154,0.4,1425.5,4.26,0.6,0.3,0.13,0.64,0.58,0.0,0.3,0.7,229,286,0.24,0.31,45.98,47.29,52.53,49.0775,2.9867192145675228,0,0,1,1,0,0,0,0,2,58.12
200,2025,2,58.12,0.1506632350029697,50.475,174,0.39,1465.55,4.23,0.24,0.37,0.46,0.5,0.6,0.0,0.37,0.63,259,342,0.14,0.22,50.51,45.98,47.29,50.474999999999994,5.440480983638607,0,0,1,1,0,0,0,0,2,47.6
201,2025,3,47.6,-0.1810048176187197,50.5525,142,0.67,1769.2,3.63,0.26,0.22,0.09,0.67,0.52,0.0,0.22,0.78,270,294,0.15,0.26,58.12,50.51,45.98,50.552499999999995,5.381879318602374,0,1,0,1,0,0,0,0,0,44.37
202,2025,3,44.37,-0.0678571428571429,50.15,130,0.9,1829.11,4.17,0.16,0.51,0.25,0.26,0.38,0.36,0.51,0.49,224,276,0.19,0.19,47.6,58.12,50.51,50.15,5.8754120422883265,0,1,0,1,0,0,0,0,0,49.56
203,2025,3,49.56,0.1169709263015552,49.9125,157,0.41,1382.54,3.78,0.55,0.34,0.13,0.15,0.33,0.52,0.34,0.66,255,262,0.27,0.29,44.37,47.6,58.12,49.9125,5.875209925327496,0,1,0,1,0,0,0,0,2,55.02
204,2025,3,55.02,0.1101694915254236,49.1375,164,0.62,1665.36,3.8,0.34,0.36,0.15,0.25,0.78,0.0,0.36,0.64,237,313,0.18,0.03,49.56,44.37,47.6,49.1375,4.467485310552256,0,1,0,1,0,0,0,0,2,49.87
205,2025,4,49.87,-0.093602326426754,49.705,150,0.55,1706.85,4.2,0.4,0.45,0.38,0.28,0.41,0.31,0.45,0.55,245,328,0.28,0.32,55.02,49.56,44.37,49.705,4.349701139158886,0,1,0,1,0,0,0,0,0,48.1
206,2025,4,48.1,-0.0354922799278122,50.6375,146,0.8,1404.78,4.37,0.26,0.2,0.02,0.24,0.28,0.48,0.2,0.8,208,352,0.22,0.33,49.87,55.02,49.56,50.6375,3.021879933639536,0,1,0,1,0,0,0,0,1,48.84
207,2025,4,48.84,0.0153846153846153,50.4575,124,0.78,1277.18,4.35,0.55,0.43,0.03,0.09,0.12,0.79,0.43,0.57,283,281,0.14,0.53,48.1,49.87,55.02,50.4575,3.1270686486441757,0,1,0,1,0,0,0,0,1,54.36
208,2025,4,54.36,0.1130221130221129,50.2925,146,0.52,1691.91,3.67,0.37,0.26,0.08,0.56,0.46,0.0,0.26,0.74,276,329,0.18,0.28,48.84,48.1,49.87,50.2925,2.8071263479461193,0,1,0,1,0,0,0,0,2,57.21
209,2025,5,57.21,0.0524282560706401,52.127500000000005,165,0.33,1455.93,3.9,0.07,0.2,0.2,0.56,0.05,0.39,0.2,0.8,293,326,0.22,0.52,54.36,48.84,48.1,52.127500000000005,4.391061944450308,0,1,0,1,0,0,0,0,2,56.07
210,2025,5,56.07,-0.0199265862611431,54.12,174,0.48,1470.6,3.88,0.05,0.25,0.05,0.67,0.08,0.25,0.25,0.75,279,287,0.27,0.11,57.21,54.36,48.84,54.12,3.709743926472478,0,1,0,1,0,0,0,0,1,44.11
211,2025,5,44.11,-0.2133047975744605,52.9375,136,0.79,1551.15,3.88,0.31,0.21,0.12,0.49,0.58,0.0,0.21,0.79,224,279,0.16,0.3,56.07,57.21,54.36,52.9375,6.00041873538836,0,1,0,1,0,0,0,0,0,50.02
212,2025,5,50.02,0.133983223758785,51.852500000000006,154,0.82,1428.44,4.25,0.1,0.13,0.07,0.5,0.33,0.17,0.13,0.87,239,293,0.23,0.12,44.11,56.07,57.21,51.852500000000006,6.049641173931982,0,1,0,1,0,0,0,0,2,49.98
213,2025,6,49.98,-0.0007996801279489,50.045,129,0.74,1696.7,3.91,0.17,0.4,0.23,0.39,0.33,0.28,0.4,0.6,252,309,0.25,0.11,50.02,44.11,56.07,50.045,4.882953341302105,1,0,0,1,0,0,0,0,1,47.35
214,2025,6,47.35,-0.0526210484193676,47.865,151,0.69,1447.82,4.18,0.1,0.2,0.03,0.67,0.22,0.11,0.2,0.8,250,303,0.23,0.3,49.98,50.02,44.11,47.865,2.797766966707629,1,0,0,1,0,0,0,0,0,53.43
215,2025,6,53.43,0.1284054910242871,50.195,167,0.79,1653.01,4.44,0.18,0.24,0.13,0.47,0.41,0.12,0.24,0.76,265,323,0.19,0.19,47.35,49.98,50.02,50.195,2.4923950997651585,1,0,0,1,0,0,0,0,2,49.64
216,2025,6,49.64,-0.0709339322478008,50.1,148,0.9,1303.41,3.63,0.16,0.37,0.01,0.1,0.32,0.58,0.37,0.63,264,282,0.25,0.5,53.43,47.35,49.98,50.099999999999994,2.5084789547984494,1,0,0,1,0,0,0,0,0,46.92
217,2025,7,46.92,-0.0547945205479452,49.335,139,0.86,1365.6,3.7,0.63,0.42,0.16,0.84,0.14,0.02,0.42,0.58,228,240,0.21,0.24,49.64,53.43,47.35,49.335,2.9796252560795016,1,0,0,1,0,0,0,0,0,51.92
218,2025,7,51.92,0.1065643648763854,50.4775,146,0.81,1773.99,4.27,0.3,0.39,0.08,0.3,0.4,0.3,0.39,0.61,285,256,0.13,0.47,46.92,49.64,53.43,50.4775,2.8375620404377657,1,0,0,1,0,0,0,0,2,50.9
219,2025,7,50.9,-0.0196456086286594,49.845,145,0.83,1567.38,4.57,0.35,0.14,0.18,0.41,0.73,0.0,0.14,0.86,277,261,0.24,0.12,51.92,46.92,49.64,49.845,2.1615041059410682,1,0,0,1,0,0,0,0,1,51.05
220,2025,7,51.05,0.0029469548133596,50.197500000000005,153,0.31,1557.24,3.79,0.2,0.19,0.09,0.44,0.66,0.0,0.19,0.81,234,323,0.21,0.28,50.9,51.92,46.92,50.197500000000005,2.2307902187341697,1,0,0,1,0,0,0,0,1,50.94
221,2025,8,50.94,-0.002154750244858,51.2025,139,0.4,1809.22,3.48,0.19,0.17,0.08,0.32,0.22,0.46,0.17,0.83,285,339,0.28,0.49,51.05,50.9,51.92,51.2025,0.48251942966051037,1,0,0,1,0,0,0,0,1,46.87
222,2025,8,46.87,-0.079897919120534,49.94,150,0.57,1407.85,4.46,0.16,0.5,0.02,0.15,0.2,0.65,0.5,0.5,241,341,0.12,0.4,50.94,51.05,50.9,49.94,2.0476490584733393,1,0,0,1,0,0,0,0,0,53.39
223,2025,8,53.39,0.1391081715382975,50.5625,169,0.69,1541.45,4.2,0.39,0.19,0.05,0.7,0.25,0.05,0.19,0.81,233,318,0.13,0.3,46.87,50.94,51.05,50.5625,2.708595884709762,1,0,0,1,0,0,0,0,2,45.45
224,2025,8,45.45,-0.1487169882000374,49.1625,147,0.49,1613.16,3.68,0.14,0.2,0.14,0.21,0.3,0.49,0.2,0.8,248,333,0.15,0.22,53.39,46.87,50.94,49.162499999999994,3.6546534263411172,1,0,0,1,0,0,0,0,0,53.45
225,2025,9,53.45,0.176017601760176,49.79,162,0.81,1643.03,4.17,0.31,0.17,0.02,0.48,0.4,0.12,0.17,0.83,262,320,0.19,0.38,45.45,53.39,46.87,49.79,4.231532425335622,0,0,0,1,0,0,0,0,2,45.79
226,2025,9,45.79,-0.143311506080449,49.52,153,0.8,1857.53,4.12,0.15,0.37,0.12,0.72,0.55,0.0,0.37,0.63,236,293,0.25,0.28,53.45,45.45,53.39,49.52,4.505537333844525,0,0,0,1,0,0,0,0,0,42.38
227,2025,9,42.38,-0.0744704083861104,46.7675,115,0.77,1707.72,3.96,0.49,0.35,0.22,0.42,0.64,0.0,0.35,0.65,274,305,0.27,0.35,45.79,53.45,45.45,46.7675,4.7115912032632155,0,0,0,1,0,0,0,0,0,54.66
228,2025,9,54.66,0.2897593204341668,49.07,176,0.72,1860.7,3.81,0.38,0.04,0.13,0.19,0.5,0.31,0.04,0.96,257,296,0.24,0.38,42.38,45.79,53.45,49.07,5.942698601365115,0,0,0,1,0,0,0,0,2,46.41
229,2025,10,46.41,-0.1509330406147091,47.31,130,0.4,1728.97,3.95,0.14,0.28,0.0,0.41,0.42,0.17,0.28,0.72,258,292,0.24,0.26,54.66,42.38,45.79,47.309999999999995,5.210495817738192,0,0,0,1,0,0,0,0,0,50.79
230,2025,10,50.79,0.0943762120232709,48.56,146,0.53,1406.68,4.42,0.35,0.47,0.02,0.43,0.41,0.16,0.47,0.53,229,303,0.19,0.54,46.41,54.66,42.38,48.56,5.322837589106052,0,0,0,1,0,0,0,0,2,54.9
231,2025,10,54.9,0.0809214412285883,51.69,164,0.61,1333.79,4.11,0.22,0.18,0.13,0.55,0.21,0.24,0.18,0.82,244,288,0.19,0.3,50.79,46.41,54.66,51.69,3.99221742894846,0,0,0,1,0,0,0,0,2,53.73
232,2025,10,53.73,-0.0213114754098361,51.4575,154,0.64,1395.47,4.3,0.2,0.51,0.29,0.17,0.57,0.26,0.51,0.49,270,322,0.2,0.25,54.9,50.79,46.41,51.457499999999996,3.7832030080343153,0,0,0,1,0,0,0,0,1,50.22
233,2025,11,50.22,-0.0653266331658291,52.41,156,0.49,1383.08,4.29,0.32,0.56,0.23,0.68,0.37,0.0,0.56,0.44,254,280,0.23,0.23,53.73,54.9,50.79,52.41,2.2629626598774775,0,0,0,1,0,0,0,0,0,54.75
234,2025,11,54.75,0.0902031063321386,53.39999999999999,164,0.8,1634.16,4.84,0.32,0.21,0.02,0.05,0.59,0.36,0.21,0.79,261,297,0.22,0.13,50.22,53.73,54.9,53.39999999999999,2.1827963716296583,0,0,0,1,0,0,0,0,2,46.77
235,2025,11,46.77,-0.1457534246575341,51.3675,139,0.62,2294.07,4.01,0.2,0.38,0.06,0.71,0.79,0.0,0.38,0.62,237,342,0.16,0.35,54.75,50.22,53.73,51.3675,3.627509476210903,0,0,0,1,0,0,0,0,0,55.47
236,2025,11,55.47,0.1860166773572802,51.8025,170,0.77,1773.48,3.84,0.19,0.14,0.01,0.45,0.33,0.22,0.14,0.86,286,351,0.14,0.04,46.77,54.75,50.22,51.8025,4.081203866507998,0,0,0,1,0,0,0,0,2,47.64
237,2025,12,47.64,-0.141157382368848,51.157500000000006,153,0.36,1353.9,3.62,0.18,0.09,0.32,0.35,0.17,0.48,0.09,0.91,266,301,0.23,0.05,55.47,46.77,54.75,51.157500000000006,4.5871805065857085,0,0,1,1,0,0,0,0,0,50.86
238,2025,12,50.86,0.0675902602854743,50.185,138,0.78,1506.06,4.0,0.41,0.22,0.14,0.48,0.18,0.34,0.22,0.78,246,334,0.11,0.47,47.64,55.47,46.77,50.184999999999995,3.9381086831117376,0,0,1,1,0,0,0,0,2,44.23
239,2025,12,44.23,-0.130357845064884,49.55,136,0.47,1267.15,4.06,0.17,0.46,0.11,0.28,0.35,0.37,0.46,0.54,248,290,0.13,0.48,50.86,47.64,55.47,49.55,4.785847190762938,0,0,1,1,0,0,0,0,0,45.19
4,2021,1,52.54,-0.0230568984752697,51.697500000000005,160,0.39,967.52,3.98,0.24,0.4,0.06,0.21,0.87,0.0,0.4,0.6,225,333,0.22,0.13,53.78,50.45,50.02,51.697500000000005,1.771710567032138,0,0,1,0,1,0,0,0,1,51.69
5,2021,2,51.69,-0.0161781499809668,52.115,171,0.6,1214.1,3.55,0.11,0.57,0.24,0.32,0.6,0.08,0.57,0.43,255,261,0.25,0.17,52.54,53.78,50.45,52.114999999999995,1.4030561879934393,0,0,1,0,1,0,0,0,1,52.23
6,2021,2,52.23,0.0104468949506675,52.56,160,0.82,794.84,4.57,0.29,0.14,0.04,0.21,0.48,0.31,0.14,0.86,249,313,0.14,0.38,51.69,52.54,53.78,52.56,0.8859270097850566,0,0,1,0,1,0,0,0,1,48.28
7,2021,2,48.28,-0.0756270342714914,51.185,138,0.43,901.86,4.37,0.6,0.81,0.32,0.12,0.46,0.42,0.81,0.19,294,295,0.21,0.36,52.23,51.69,52.54,51.185,1.9682564196093302,0,0,1,0,1,0,0,0,0,52.58
8,2021,2,52.58,0.0890637945318972,51.19499999999999,163,0.81,681.54,4.01,0.21,0.18,0.19,0.67,0.42,0.0,0.18,0.82,265,359,0.14,0.34,48.28,52.23,51.69,51.19499999999999,1.9775152759629124,0,0,1,0,1,0,0,0,2,52.17
9,2021,3,52.17,-0.0077976416888549,51.315,150,0.58,866.58,4.18,0.46,0.12,0.29,0.15,0.35,0.5,0.12,0.88,306,349,0.23,0.21,52.58,48.28,52.23,51.315,2.0313952512169253,0,1,0,0,1,0,0,0,1,51.15
10,2021,3,51.15,-0.019551466359977,51.045,150,0.89,841.64,3.63,0.33,0.16,0.07,0.06,0.56,0.38,0.16,0.84,269,326,0.23,0.39,52.17,52.58,48.28,51.045,1.9389086277250605,0,1,0,0,1,0,0,0,1,50.71
11,2021,3,50.71,-0.0086021505376343,51.6525,137,0.37,838.16,3.87,0.43,0.27,0.26,0.51,0.36,0.13,0.27,0.73,241,305,0.28,0.44,51.15,52.17,52.58,51.652499999999996,0.8696503128652784,0,1,0,0,1,0,0,0,1,52.51
12,2021,3,52.51,0.035495957404851,51.635000000000005,162,0.48,1045.02,4.25,0.39,0.36,0.11,0.36,0.68,0.0,0.36,0.64,259,341,0.2,0.2,50.71,51.15,52.17,51.635000000000005,0.8451232651710298,0,1,0,0,1,0,0,0,1,53.48
13,2021,4,53.48,0.0184726718720242,51.9625,147,0.56,1215.62,3.86,0.11,0.11,0.12,0.69,0.21,0.1,0.11,0.89,228,300,0.18,0.31,52.51,50.71,51.15,51.9625,1.2690514830638935,0,1,0,0,1,0,0,0,1,51.24
14,2021,4,51.24,-0.0418848167539266,51.985,143,0.87,844.03,3.96,0.12,0.32,0.17,0.3,0.39,0.31,0.32,0.68,239,340,0.17,0.06,53.48,52.51,50.71,51.985,1.250506564023822,0,1,0,0,1,0,0,0,1,52.44
15,2021,4,52.44,0.0234192037470726,52.4175,153,0.72,1218.18,4.24,0.21,0.42,0.01,0.45,0.68,0.0,0.42,0.58,227,290,0.25,0.39,51.24,53.48,52.51,52.417500000000004,0.9173285489216271,0,1,0,0,1,0,0,0,1,51.46
16,2021,4,51.46,-0.0186880244088482,52.155,172,0.8,801.57,4.25,0.09,0.29,0.11,0.75,0.68,0.0,0.29,0.71,238,290,0.26,0.51,52.44,51.24,53.48,52.155,1.0258492416854725,0,1,0,0,1,0,0,0,1,48.63
17,2021,5,48.63,-0.0549941702293043,50.9425,146,0.88,1077.35,3.47,0.71,0.24,0.05,0.18,0.18,0.64,0.24,0.76,243,313,0.2,0.49,51.46,52.44,51.24,50.942499999999995,1.6275211212147143,0,1,0,0,1,0,0,0,0,50.32
18,2021,5,50.32,0.0347522105696072,50.7125,151,0.7,584.73,4.17,0.24,0.12,0.03,0.56,0.31,0.13,0.12,0.88,211,304,0.11,0.22,48.63,51.46,52.44,50.7125,1.6364468623616635,0,1,0,0,1,0,0,0,1,51.1
19,2021,5,51.1,0.0155007949125596,50.377500000000005,169,0.36,1290.23,3.6,0.56,0.13,0.2,0.43,0.32,0.25,0.13,0.87,247,303,0.15,0.63,50.32,48.63,51.46,50.377500000000005,1.2584216304561846,0,1,0,0,1,0,0,0,1,52.68
20,2021,5,52.68,0.0309197651663404,50.682500000000005,160,0.41,641.47,3.94,0.21,0.49,0.12,0.29,0.15,0.56,0.49,0.51,243,266,0.21,0.14,51.1,50.32,48.63,50.682500000000005,1.6840897640367438,0,1,0,0,1,0,0,0,1,49.4
21,2021,6,49.4,-0.0622627182991647,50.875,141,0.52,1309.96,4.1,0.31,0.38,0.29,0.57,0.23,0.2,0.38,0.62,229,286,0.13,0.16,52.68,51.1,50.32,50.875,1.3895203009192323,1,0,0,0,1,0,0,0,0,49.54
22,2021,6,49.54,0.002834008097166,50.68,141,0.79,545.79,4.24,0.44,0.22,0.09,0.15,0.2,0.65,0.22,0.78,275,293,0.21,0.44,49.4,52.68,51.1,50.68,1.5399567093482434,1,0,0,0,1,0,0,0,1,50.05
23,2021,6,50.05,0.0102947113443681,50.4175,161,0.67,882.55,4.26,0.48,0.42,0.01,0.54,0.3,0.16,0.42,0.58,237,309,0.22,0.06,49.54,49.4,52.68,50.4175,1.5339790307128274,1,0,0,0,1,0,0,0,1,52.7
24,2021,6,52.7,0.052947052947053,50.4225,145,0.55,880.32,3.92,0.14,0.46,0.45,0.42,0.54,0.04,0.46,0.54,263,313,0.12,0.01,50.05,49.54,49.4,50.4225,1.5438129204451345,1,0,0,0,1,0,0,0,2,49.89
25,2021,7,49.89,-0.0533206831119544,50.545,143,0.39,651.93,3.91,0.52,0.16,0.16,0.47,0.75,0.0,0.16,0.84,237,322,0.28,0.12,52.7,50.05,49.54,50.545,1.4523658859483957,1,0,0,0,1,0,0,0,0,51.14
26,2021,7,51.14,0.0250551212667868,50.945,158,0.71,736.41,4.09,0.08,0.41,0.13,0.15,0.41,0.44,0.41,0.59,247,311,0.23,0.27,49.89,52.7,50.05,50.945,1.295131910913588,1,0,0,0,1,0,0,0,1,51.84
27,2021,7,51.84,0.013687915526007,51.392500000000005,147,0.55,1196.39,4.02,0.33,0.58,0.01,0.65,0.36,0.0,0.58,0.42,249,289,0.27,0.18,51.14,49.89,52.7,51.392500000000005,1.1875850846711413,1,0,0,0,1,0,0,0,1,52.58
28,2021,7,52.58,0.0142746913580245,51.3625,163,0.48,517.74,4.13,0.27,0.39,0.46,0.37,0.39,0.24,0.39,0.61,258,289,0.2,0.12,51.84,51.14,49.89,51.3625,1.144271966506808,1,0,0,0,1,0,0,0,1,53.55
29,2021,8,53.55,0.0184480791175352,52.2775,165,0.85,753.15,4.06,0.25,0.22,0.63,0.7,0.1,0.2,0.22,0.78,232,307,0.14,0.22,52.58,51.84,51.14,52.2775,1.032161970493673,1,0,0,0,1,0,0,0,1,52.6
30,2021,8,52.6,-0.0177404295051353,52.6425,175,0.66,639.68,3.54,0.31,0.45,0.02,0.58,0.18,0.24,0.45,0.55,248,290,0.18,0.28,53.55,52.58,51.84,52.6425,0.7007793280817627,1,0,0,0,1,0,0,0,1,47.55
31,2021,8,47.55,-0.0960076045627377,51.56999999999999,142,0.86,1022.75,4.21,0.29,0.37,0.06,0.43,0.17,0.4,0.37,0.63,276,321,0.16,0.13,52.6,53.55,52.58,51.56999999999999,2.717952660858301,1,0,0,0,1,0,0,0,0,50.04
32,2021,8,50.04,0.0523659305993691,50.935,150,0.86,622.07,4.05,0.22,0.51,0.0,0.23,0.43,0.34,0.51,0.49,242,258,0.3,0.18,47.55,52.6,53.55,50.935,2.6999814814179826,1,0,0,0,1,0,0,0,2,50.14
33,2021,9,50.14,0.0019984012789768,50.0825,162,0.49,1300.54,3.98,0.17,0.62,0.12,0.11,0.58,0.31,0.62,0.38,267,310,0.22,0.19,50.04,47.55,52.6,50.082499999999996,2.062076219089239,0,0,0,0,1,0,0,0,1,51.34
34,2021,9,51.34,0.023932987634623,49.7675,152,0.82,943.52,3.9,0.35,0.41,0.2,0.75,0.7,0.0,0.41,0.59,224,264,0.22,0.28,50.14,50.04,47.55,49.7675,1.591966812886929,0,0,0,0,1,0,0,0,1,51.76
35,2021,9,51.76,0.0081807557460069,50.81999999999999,162,0.32,978.03,4.2,0.32,0.45,0.01,0.14,0.74,0.12,0.45,0.55,287,284,0.14,0.23,51.34,50.14,50.04,50.81999999999999,0.8611620056644554,0,0,0,0,1,0,0,0,1,53.38
36,2021,9,53.38,0.0312982998454405,51.655,162,0.61,1092.92,4.35,0.21,0.4,0.0,0.21,0.47,0.32,0.4,0.6,244,319,0.23,0.45,51.76,51.34,50.14,51.655,1.3392908571329945,0,0,0,0,1,0,0,0,1,50.8
37,2021,10,50.8,-0.0483327088797302,51.82,143,0.88,959.31,3.99,0.3,0.34,0.15,0.56,0.51,0.0,0.34,0.66,277,305,0.17,0.45,53.38,51.76,51.34,51.82,1.1117553687749984,0,0,0,0,1,0,0,0,1,52.34
38,2021,10,52.34,0.0303149606299213,52.07,150,0.35,908.97,4.01,0.21,0.27,0.05,0.34,0.48,0.18,0.27,0.73,255,293,0.23,0.29,50.8,53.38,51.76,52.07,1.0798147989354634,0,0,0,0,1,0,0,0,1,50.94
39,2021,10,50.94,-0.0267481849445931,51.865,151,0.83,1078.85,3.87,0.4,0.19,0.0,0.75,0.26,0.0,0.19,0.81,239,297,0.14,0.56,52.34,50.8,53.38,51.864999999999995,1.2262000924264769,0,0,0,0,1,0,0,0,1,52.86
