week,year,month,season,category,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,trend_label,next_week_search
235,2025,11,Autumn,Jeans,46.77,-0.14575342465753416,51.3675,139,0.62,2294.07,4.01,0.2,0.38,0.06,0.71,0.79,0.0,0.38,0.62,237,342,0.16,0.35,0,55.47
236,2025,11,Autumn,Jeans,55.47,0.18601667735728022,51.8025,170,0.77,1773.48,3.84,0.19,0.14,0.01,0.45,0.33,0.22,0.14,0.86,286,351,0.14,0.04,2,47.64
237,2025,12,Winter,Jeans,47.64,-0.141157382368848,51.157500000000006,153,0.36,1353.9,3.62,0.18,0.09,0.32,0.35,0.17,0.48,0.09,0.91,266,301,0.23,0.05,0,50.86
238,2025,12,Winter,Jeans,50.86,0.06759026028547432,50.184999999999995,138,0.78,1506.06,4.0,0.41,0.22,0.14,0.48,0.18,0.34,0.22,0.78,246,334,0.11,0.47,2,44.23
239,2025,12,Winter,Jeans,44.23,-0.13035784506488401,49.55,136,0.47,1267.15,4.06,0.17,0.46,0.11,0.28,0.35,0.37,0.46,0.54,248,290,0.13,0.48,0,45.19
1,2021,1,Winter,Kurti,50.02,0.0,51.697500000000005,139,0.37,1064.51,3.73,0.52,0.26,0.04,0.4,0.52,0.08,0.26,0.74,242,314,0.24,0.29,1,50.45
2,2021,1,Winter,Kurti,50.45,0.00859656137544973,51.697500000000005,155,0.76,723.23,4.15,0.42,0.09,0.19,0.45,0.27,0.28,0.09,0.91,297,254,0.23,0.08,1,53.78
3,2021,1,Winter,Kurti,53.78,0.06600594648166491,51.697500000000005,160,0.9,1095.26,3.85,0.12,0.05,0.05,0.51,0.17,0.32,0.05,0.95,255,338,0.12,0.14,2,52.54
4,2021,1,Winter,Kurti,52.54,-0.023056898475269705,51.697500000000005,160,0.39,967.52,3.98,0.24,0.4,0.06,0.21,0.87,0.0,0.4,0.6,225,333,0.22,0.13,1,51.69
5,2021,2,Winter,Kurti,51.69,-0.016178149980966894,52.114999999999995,171,0.6,1214.1,3.55,0.11,0.57,0.24,0.32,0.6,0.08,0.57,0.43,255,261,0.25,0.17,1,52.23
6,2021,2,Winter,Kurti,52.23,0.010446894950667529,52.56,160,0.82,794.84,4.57,0.29,0.14,0.04,0.21,0.48,0.31,0.14,0.86,249,313,0.14,0.38,1,48.28
7,2021,2,Winter,Kurti,48.28,-0.07562703427149142,51.185,138,0.43,901.86,4.37,0.6,0.81,0.32,0.12,0.46,0.42,0.81,0.19,294,295,0.21,0.36,0,52.58
8,2021,2,Winter,Kurti,52.58,0.08906379453189728,51.19499999999999,163,0.81,681.54,4.01,0.21,0.18,0.19,0.67,0.42,0.0,0.18,0.82,265,359,0.14,0.34,2,52.17
9,2021,3,Summer,Kurti,52.17,-0.007797641688854995,51.315,150,0.58,866.58,4.18,0.46,0.12,0.29,0.15,0.35,0.5,0.12,0.88,306,349,0.23,0.21,1,51.15
10,2021,3,Summer,Kurti,51.15,-0.019551466359977066,51.045,150,0.89,841.64,3.63,0.33,0.16,0.07,0.06,0.56,0.38,0.16,0.84,269,326,0.23,0.39,1,50.71
11,2021,3,Summer,Kurti,50.71,-0.008602150537634357,51.652499999999996,137,0.37,838.16,3.87,0.43,0.27,0.26,0.51,0.36,0.13,0.27,0.73,241,305,0.28,0.44,1,52.51
12,2021,3,Summer,Kurti,52.51,0.03549595740485101,51.635000000000005,162,0.48,1045.02,4.25,0.39,0.36,0.11,0.36,0.68,0.0,0.36,0.64,259,341,0.2,0.2,1,53.48
13,2021,4,Summer,Kurti,53.48,0.018472671872024282,51.9625,147,0.56,1215.62,3.86,0.11,0.11,0.12,0.69,0.21,0.1,0.11,0.89,228,300,0.18,0.31,1,51.24
14,2021,4,Summer,Kurti,51.24,-0.041884816753926635,51.985,143,0.87,844.03,3.96,0.12,0.32,0.17,0.3,0.39,0.31,0.32,0.68,239,340,0.17,0.06,1,52.44
15,2021,4,Summer,Kurti,52.44,0.023419203747072626,52.417500000000004,153,0.72,1218.18,4.24,0.21,0.42,0.01,0.45,0.68,0.0,0.42,0.58,227,290,0.25,0.39,1,51.46
16,2021,4,Summer,Kurti,51.46,-0.018688024408848203,52.155,172,0.8,801.57,4.25,0.09,0.29,0.11,0.75,0.68,0.0,0.29,0.71,238,290,0.26,0.51,1,48.63
17,2021,5,Summer,Kurti,48.63,-0.05499417022930431,50.942499999999995,146,0.88,1077.35,3.47,0.71,0.24,0.05,0.18,0.18,0.64,0.24,0.76,243,313,0.2,0.49,0,50.32
18,2021,5,Summer,Kurti,50.32,0.0347522105696072,50.7125,151,0.7,584.73,4.17,0.24,0.12,0.03,0.56,0.31,0.13,0.12,0.88,211,304,0.11,0.22,1,51.1
19,2021,5,Summer,Kurti,51.1,0.015500794912559623,50.377500000000005,169,0.36,1290.23,3.6,0.56,0.13,0.2,0.43,0.32,0.25,0.13,0.87,247,303,0.15,0.63,1,52.68
20,2021,5,Summer,Kurti,52.68,0.03091976516634043,50.682500000000005,160,0.41,641.47,3.94,0.21,0.49,0.12,0.29,0.15,0.56,0.49,0.51,243,266,0.21,0.14,1,49.4
21,2021,6,Monsoon,Kurti,49.4,-0.06226271829916474,50.875,141,0.52,1309.96,4.1,0.31,0.38,0.29,0.57,0.23,0.2,0.38,0.62,229,286,0.13,0.16,0,49.54
22,2021,6,Monsoon,Kurti,49.54,0.002834008097166052,50.68,141,0.79,545.79,4.24,0.44,0.22,0.09,0.15,0.2,0.65,0.22,0.78,275,293,0.21,0.44,1,50.05
23,2021,6,Monsoon,Kurti,50.05,0.010294711344368102,50.4175,161,0.67,882.55,4.26,0.48,0.42,0.01,0.54,0.3,0.16,0.42,0.58,237,309,0.22,0.06,1,52.7
24,2021,6,Monsoon,Kurti,52.7,0.05294705294705304,50.4225,145,0.55,880.32,3.92,0.14,0.46,0.45,0.42,0.54,0.04,0.46,0.54,263,313,0.12,0.01,2,49.89
25,2021,7,Monsoon,Kurti,49.89,-0.05332068311195448,50.545,143,0.39,651.93,3.91,0.52,0.16,0.16,0.47,0.75,0.0,0.16,0.84,237,322,0.28,0.12,0,51.14
26,2021,7,Monsoon,Kurti,51.14,0.025055121266786884,50.945,158,0.71,736.41,4.09,0.08,0.41,0.13,0.15,0.41,0.44,0.41,0.59,247,311,0.23,0.27,1,51.84
27,2021,7,Monsoon,Kurti,51.84,0.01368791552600701,51.392500000000005,147,0.55,1196.39,4.02,0.33,0.58,0.01,0.65,0.36,0.0,0.58,0.42,249,289,0.27,0.18,1,52.58
28,2021,7,Monsoon,Kurti,52.58,0.014274691358024505,51.3625,163,0.48,517.74,4.13,0.27,0.39,0.46,0.37,0.39,0.24,0.39,0.61,258,289,0.2,0.12,1,53.55
29,2021,8,Monsoon,Kurti,53.55,0.01844807911753521,52.2775,165,0.85,753.15,4.06,0.25,0.22,0.63,0.7,0.1,0.2,0.22,0.78,232,307,0.14,0.22,1,52.6
30,2021,8,Monsoon,Kurti,52.6,-0.017740429505135324,52.6425,175,0.66,639.68,3.54,0.31,0.45,0.02,0.58,0.18,0.24,0.45,0.55,248,290,0.18,0.28,1,47.55
31,2021,8,Monsoon,Kurti,47.55,-0.09600760456273771,51.56999999999999,142,0.86,1022.75,4.21,0.29,0.37,0.06,0.43,0.17,0.4,0.37,0.63,276,321,0.16,0.13,0,50.04
32,2021,8,Monsoon,Kurti,50.04,0.052365930599369115,50.935,150,0.86,622.07,4.05,0.22,0.51,0.0,0.23,0.43,0.34,0.51,0.49,242,258,0.3,0.18,2,50.14
33,2021,9,Autumn,Kurti,50.14,0.00199840127897688,50.082499999999996,162,0.49,1300.54,3.98,0.17,0.62,0.12,0.11,0.58,0.31,0.62,0.38,267,310,0.22,0.19,1,51.34
34,2021,9,Autumn,Kurti,51.34,0.023932987634623037,49.7675,152,0.82,943.52,3.9,0.35,0.41,0.2,0.75,0.7,0.0,0.41,0.59,224,264,0.22,0.28,1,51.76
35,2021,9,Autumn,Kurti,51.76,0.008180755746006962,50.81999999999999,162,0.32,978.03,4.2,0.32,0.45,0.01,0.14,0.74,0.12,0.45,0.55,287,284,0.14,0.23,1,53.38
36,2021,9,Autumn,Kurti,53.38,0.031298299845440525,51.655,162,0.61,1092.92,4.35,0.21,0.4,0.0,0.21,0.47,0.32,0.4,0.6,244,319,0.23,0.45,1,50.8
37,2021,10,Autumn,Kurti,50.8,-0.04833270887973029,51.82,143,0.88,959.31,3.99,0.3,0.34,0.15,0.56,0.51,0.0,0.34,0.66,277,305,0.17,0.45,1,52.34
38,2021,10,Autumn,Kurti,52.34,0.03031496062992134,52.07,150,0.35,908.97,4.01,0.21,0.27,0.05,0.34,0.48,0.18,0.27,0.73,255,293,0.23,0.29,1,50.94
39,2021,10,Autumn,Kurti,50.94,-0.02674818494459319,51.864999999999995,151,0.83,1078.85,3.87,0.4,0.19,0.0,0.75,0.26,0.0,0.19,0.81,239,297,0.14,0.56,1,52.86
40,2021,10,Autumn,Kurti,52.86,0.03769140164899887,51.735,151,0.34,493.53,3.7,0.12,0.54,0.16,0.36,0.08,0.56,0.54,0.46,274,330,0.11,0.16,1,52.16
41,2021,11,Autumn,Kurti,52.16,-0.01324252743094978,52.075,165,0.8,804.62,4.6,0.15,0.06,0.01,0.35,0.69,0.0,0.06,0.94,251,331,0.1,0.06,1,51.97
42,2021,11,Autumn,Kurti,51.97,-0.0036426380368097533,51.9825,164,0.76,1385.24,4.37,0.24,0.39,0.0,0.69,0.42,0.0,0.39,0.61,194,287,0.17,0.19,1,50.26
43,2021,11,Autumn,Kurti,50.26,-0.03290359822974798,51.8125,142,0.37,1007.5,3.91,0.14,0.64,0.23,0.59,0.19,0.22,0.64,0.36,205,305,0.3,0.2,1,50.42
44,2021,11,Autumn,Kurti,50.42,0.003183446080382124,51.2025,158,0.62,706.19,4.66,0.23,0.14,0.15,0.63,0.35,0.02,0.14,0.86,249,312,0.25,0.32,1,52.56
45,2021,12,Winter,Kurti,52.56,0.042443474811582727,51.302499999999995,153,0.67,923.52,4.15,0.55,0.36,0.17,0.37,0.42,0.21,0.36,0.64,249,280,0.31,0.06,1,52.95
46,2021,12,Winter,Kurti,52.95,0.00742009132420085,51.5475,164,0.67,1141.85,4.09,0.52,0.26,0.11,0.49,0.67,0.0,0.26,0.74,264,269,0.18,0.29,1,50.84
47,2021,12,Winter,Kurti,50.84,-0.03984891406987723,51.6925,151,0.84,791.32,4.48,0.36,0.56,0.11,0.34,0.33,0.33,0.56,0.44,264,276,0.24,0.2,1,54.83
48,2021,12,Winter,Kurti,54.83,0.07848151062155773,52.795,178,0.86,1406.67,3.99,0.46,0.53,0.01,0.36,0.19,0.45,0.53,0.47,271,319,0.28,0.37,2,48.96
49,2022,1,Winter,Kurti,48.96,-0.10705817982856092,51.895,136,0.88,835.22,4.16,0.27,0.44,0.2,0.69,0.14,0.17,0.44,0.56,286,259,0.21,0.25,0,50.21
50,2022,1,Winter,Kurti,50.21,0.025531045751634007,51.21,163,0.82,876.32,4.58,0.17,0.36,0.21,0.74,0.21,0.05,0.36,0.64,272,314,0.23,0.18,1,52.73
51,2022,1,Winter,Kurti,52.73,0.05018920533758209,51.6825,156,0.46,1208.39,4.39,0.17,0.28,0.06,0.07,0.14,0.79,0.28,0.72,235,309,0.18,0.09,2,53.94
52,2022,1,Winter,Kurti,53.94,0.022947088943675364,51.459999999999994,179,0.83,784.52,4.55,0.34,0.67,0.06,0.2,0.67,0.13,0.67,0.33,255,293,0.23,0.15,1,50.97
53,2022,2,Winter,Kurti,50.97,-0.055061179087875445,51.9625,140,0.43,1056.39,4.08,0.13,0.37,0.19,0.62,0.1,0.28,0.37,0.63,246,269,0.18,0.14,0,52.63
54,2022,2,Winter,Kurti,52.63,0.03256817735923101,52.567499999999995,148,0.85,1011.74,3.98,0.13,0.39,0.28,0.55,0.19,0.26,0.39,0.61,238,280,0.12,0.09,1,51.32
55,2022,2,Winter,Kurti,51.32,-0.02489074672240177,52.215,161,0.78,1327.52,4.44,0.06,0.58,0.1,0.54,0.48,0.0,0.58,0.42,196,313,0.13,0.49,1,58.33
56,2022,2,Winter,Kurti,58.33,0.1365939204988309,53.3125,181,0.8,749.42,4.22,0.28,0.32,0.3,0.19,0.42,0.39,0.32,0.68,247,320,0.2,0.1,2,48.76
57,2022,3,Summer,Kurti,48.76,-0.16406651808674777,52.760000000000005,168,0.54,693.05,3.83,0.17,0.22,0.27,0.29,0.57,0.14,0.22,0.78,248,279,0.15,0.36,0,48.85
58,2022,3,Summer,Kurti,48.85,0.0018457752255949256,51.815000000000005,130,0.87,1049.76,4.24,0.02,0.28,0.1,0.25,0.76,0.0,0.28,0.72,235,277,0.21,0.4,1,56.93
59,2022,3,Summer,Kurti,56.93,0.16540429887410446,53.2175,168,0.79,1146.67,4.67,0.11,0.39,0.05,0.2,0.83,0.0,0.39,0.61,268,328,0.25,0.15,2,53.39
60,2022,3,Summer,Kurti,53.39,-0.062181626558932,51.9825,175,0.62,1049.7,4.67,0.28,0.36,0.43,0.3,0.27,0.43,0.36,0.64,242,300,0.13,0.21,0,52.66
61,2022,4,Summer,Kurti,52.66,-0.01367297246675414,52.9575,175,0.8,809.55,4.53,0.21,0.38,0.05,0.5,0.49,0.01,0.38,0.62,237,282,0.13,0.15,1,52.94
62,2022,4,Summer,Kurti,52.94,0.005317128750474742,53.98,154,0.35,1166.2,3.99,0.28,0.11,0.06,0.37,0.18,0.45,0.11,0.89,248,300,0.26,0.31,1,51.96
63,2022,4,Summer,Kurti,51.96,-0.018511522478277254,52.737500000000004,151,0.65,637.5,4.17,0.03,0.3,0.14,0.35,0.39,0.26,0.3,0.7,238,292,0.21,0.6,1,54.52
64,2022,4,Summer,Kurti,54.52,0.049268668206312594,53.019999999999996,168,0.59,952.4,4.38,0.36,0.06,0.05,0.37,0.11,0.52,0.06,0.94,246,328,0.1,0.03,1,54.15
65,2022,5,Summer,Kurti,54.15,-0.006786500366837922,53.3925,167,0.84,1151.13,4.57,0.43,0.17,0.07,0.22,0.26,0.52,0.17,0.83,232,339,0.16,0.05,1,51.66
66,2022,5,Summer,Kurti,51.66,-0.04598337950138509,53.0725,158,0.89,958.01,4.22,0.25,0.67,0.17,0.57,0.51,0.0,0.67,0.33,223,297,0.3,0.23,1,50.03
67,2022,5,Summer,Kurti,50.03,-0.0315524583817266,52.589999999999996,165,0.32,1002.72,4.32,0.4,0.27,0.11,0.37,0.71,0.0,0.27,0.73,224,321,0.24,0.18,1,51.87
68,2022,5,Summer,Kurti,51.87,0.03677793324005596,51.927499999999995,154,0.44,909.05,4.6,0.35,0.48,0.01,0.31,0.42,0.27,0.48,0.52,246,354,0.15,0.17,1,48.76
69,2022,6,Monsoon,Kurti,48.76,-0.059957586273375774,50.58,149,0.69,1017.63,4.41,0.3,0.44,0.59,0.5,0.48,0.02,0.44,0.56,254,289,0.22,0.46,0,54.47
70,2022,6,Monsoon,Kurti,54.47,0.11710418375717802,51.2825,159,0.66,433.12,4.39,0.18,0.67,0.0,0.24,0.51,0.25,0.67,0.33,245,302,0.18,0.16,2,52.05
71,2022,6,Monsoon,Kurti,52.05,-0.04442812557371034,51.7875,137,0.44,614.44,4.17,0.3,0.52,0.08,0.11,0.42,0.47,0.52,0.48,249,297,0.27,0.52,1,51.19
72,2022,6,Monsoon,Kurti,51.19,-0.016522574447646488,51.6175,157,0.64,1176.63,3.75,0.78,0.14,0.1,0.37,0.33,0.3,0.14,0.86,256,344,0.12,0.38,1,55.39
73,2022,7,Monsoon,Kurti,55.39,0.08204727485837093,53.275,154,0.39,1124.43,4.45,0.3,0.29,0.03,0.31,0.01,0.68,0.29,0.71,268,293,0.18,0.43,2,54.86
74,2022,7,Monsoon,Kurti,54.86,-0.009568514172233256,53.3725,174,0.48,874.94,3.88,0.2,0.38,0.26,0.13,0.68,0.19,0.38,0.62,272,271,0.31,0.06,1,56.29
75,2022,7,Monsoon,Kurti,56.29,0.026066350710900466,54.4325,172,0.61,1074.42,4.05,0.09,0.24,0.02,0.02,0.3,0.68,0.24,0.76,286,288,0.18,0.24,1,54.43
76,2022,7,Monsoon,Kurti,54.43,-0.03304316930182982,55.2425,173,0.75,1018.06,3.78,0.07,0.38,0.11,0.82,0.68,0.0,0.38,0.62,305,318,0.19,0.12,1,58.23
77,2022,8,Monsoon,Kurti,58.23,0.06981444056586428,55.9525,170,0.35,1094.01,3.63,0.48,0.25,0.01,0.57,0.48,0.0,0.25,0.75,249,335,0.19,0.19,2,50.68
78,2022,8,Monsoon,Kurti,50.68,-0.12965825176026102,54.9075,175,0.84,907.24,4.21,0.59,0.32,0.13,0.91,0.55,0.0,0.32,0.68,286,340,0.2,0.45,0,53.61
79,2022,8,Monsoon,Kurti,53.61,0.05781373322809791,54.2375,168,0.85,914.17,4.72,0.51,0.19,0.1,0.3,0.41,0.29,0.19,0.81,256,343,0.21,0.41,2,55.4
80,2022,8,Monsoon,Kurti,55.4,0.03338929304234273,54.48,167,0.68,670.5,4.84,0.09,0.56,0.11,0.48,0.47,0.05,0.56,0.44,224,351,0.18,0.19,1,57.03
81,2022,9,Autumn,Kurti,57.03,0.02942238267148012,54.18,152,0.78,578.71,3.95,0.15,0.12,0.6,0.25,0.55,0.2,0.12,0.88,255,321,0.29,0.39,1,52.52
82,2022,9,Autumn,Kurti,52.52,-0.07908118534104858,54.64,143,0.41,646.02,4.46,0.24,0.17,0.21,0.17,0.48,0.35,0.17,0.83,272,323,0.11,0.17,0,53.93
83,2022,9,Autumn,Kurti,53.93,0.026846915460776888,54.72,172,0.66,3221.85,4.2,0.17,0.16,0.32,0.42,0.49,0.09,0.16,0.84,231,271,0.13,0.27,1,55.68
84,2022,9,Autumn,Kurti,55.68,0.03244947153717792,54.79,157,0.76,1307.18,4.04,0.19,0.49,0.1,0.4,0.33,0.27,0.49,0.51,228,284,0.26,0.27,1,54.28
85,2022,10,Autumn,Kurti,54.28,-0.025143678160919558,54.1025,141,0.48,716.98,3.89,0.07,0.41,0.02,0.25,0.32,0.43,0.41,0.59,229,336,0.23,0.33,1,53.46
86,2022,10,Autumn,Kurti,53.46,-0.015106853352984562,54.3375,139,0.53,1282.44,3.82,0.18,0.16,0.22,0.19,0.86,0.0,0.16,0.84,277,283,0.13,0.11,1,55.44
87,2022,10,Autumn,Kurti,55.44,0.03703703703703698,54.715,166,0.84,832.0,4.08,0.15,0.25,0.22,0.36,0.48,0.16,0.25,0.75,238,354,0.24,0.44,1,52.1
88,2022,10,Autumn,Kurti,52.1,-0.06024531024531021,53.82,126,0.52,1294.62,3.82,0.23,0.29,0.4,0.36,0.29,0.35,0.29,0.71,238,334,0.16,0.22,0,55.05
89,2022,11,Autumn,Kurti,55.05,0.05662188099808052,54.0125,170,0.31,915.62,4.18,0.3,0.6,0.43,0.63,0.32,0.05,0.6,0.4,297,259,0.21,0.12,2,56.65
90,2022,11,Autumn,Kurti,56.65,0.02906448683015439,54.81,171,0.74,1002.31,4.21,0.23,0.52,0.19,0.17,0.48,0.35,0.52,0.48,259,326,0.16,0.24,1,54.82
91,2022,11,Autumn,Kurti,54.82,-0.03230361871138565,54.655,158,0.34,1176.43,4.46,0.18,0.66,0.04,0.68,0.2,0.12,0.66,0.34,290,317,0.25,0.22,1,54.66
92,2022,11,Autumn,Kurti,54.66,-0.002918642831083562,55.295,188,0.85,651.49,4.26,0.29,0.43,0.01,0.33,0.72,0.0,0.43,0.57,243,281,0.23,0.13,1,54.49
93,2022,12,Winter,Kurti,54.49,-0.003110135382363599,55.155,160,0.81,766.73,4.23,0.15,0.47,0.04,0.33,0.41,0.26,0.47,0.53,256,334,0.13,0.3,1,56.6
94,2022,12,Winter,Kurti,56.6,0.0387227014131033,55.142500000000005,191,0.77,929.26,4.15,0.14,0.38,0.3,0.23,0.35,0.42,0.38,0.62,263,274,0.19,0.21,1,54.62
95,2022,12,Winter,Kurti,54.62,-0.03498233215547708,55.0925,163,0.43,761.02,3.99,0.36,0.51,0.29,0.25,0.65,0.1,0.51,0.49,230,297,0.27,0.27,1,53.5
96,2022,12,Winter,Kurti,53.5,-0.02050530941047235,54.802499999999995,149,0.54,622.14,4.19,0.2,0.27,0.16,0.11,0.57,0.32,0.27,0.73,281,317,0.21,0.19,1,51.0
97,2023,1,Winter,Kurti,51.0,-0.04672897196261683,53.92999999999999,146,0.65,825.73,4.0,0.45,0.07,0.06,0.28,0.05,0.67,0.07,0.93,255,317,0.21,0.08,1,56.36
98,2023,1,Winter,Kurti,56.36,0.10509803921568617,53.87,163,0.7,917.59,4.37,0.26,0.44,0.02,0.31,0.35,0.34,0.44,0.56,245,298,0.26,0.23,2,56.39
99,2023,1,Winter,Kurti,56.39,0.000532292405961643,54.3125,171,0.68,1172.71,4.19,0.22,0.49,0.07,0.71,0.31,0.0,0.49,0.51,250,317,0.29,0.26,1,51.35
100,2023,1,Winter,Kurti,51.35,-0.08937754921085295,53.775000000000006,143,0.63,976.43,3.8,0.38,0.38,0.14,0.62,0.56,0.0,0.38,0.62,274,353,0.23,0.12,0,53.92
101,2023,2,Winter,Kurti,53.92,0.05004868549172348,54.505,171,0.77,824.64,3.66,0.47,0.35,0.28,0.34,0.29,0.37,0.35,0.65,264,300,0.18,0.14,2,56.56
102,2023,2,Winter,Kurti,56.56,0.04896142433234418,54.555,167,0.43,940.36,3.98,0.7,0.25,0.38,0.11,0.55,0.34,0.25,0.75,273,306,0.17,0.31,1,56.95
103,2023,2,Winter,Kurti,56.95,0.006895332390381981,54.695,187,0.62,1230.73,3.94,0.2,0.63,0.01,0.47,0.13,0.4,0.63,0.37,235,322,0.25,0.22,1,54.69
104,2023,2,Winter,Kurti,54.69,-0.039683933274802574,55.53,158,0.77,821.1,4.11,0.37,0.48,0.56,0.53,0.19,0.28,0.48,0.52,275,320,0.05,0.32,1,56.88
105,2023,3,Summer,Kurti,56.88,0.040043883708173356,56.27,200,0.35,921.03,3.91,0.3,0.31,0.25,0.26,0.59,0.15,0.31,0.69,258,294,0.22,0.12,1,55.41
106,2023,3,Summer,Kurti,55.41,-0.025843881856540185,55.9825,164,0.31,965.83,4.18,0.38,0.12,0.17,0.72,0.46,0.0,0.12,0.88,273,300,0.2,0.05,1,57.32
107,2023,3,Summer,Kurti,57.32,0.03447031221801122,56.074999999999996,157,0.49,1093.14,4.34,0.05,0.63,0.19,0.27,0.71,0.02,0.63,0.37,278,342,0.16,0.22,1,54.85
108,2023,3,Summer,Kurti,54.85,-0.043091416608513566,56.114999999999995,168,0.49,1010.59,3.91,0.31,0.05,0.02,0.14,0.38,0.48,0.05,0.95,261,279,0.18,0.0,1,55.2
109,2023,4,Summer,Kurti,55.2,0.006381039197812299,55.695,141,0.59,727.33,4.27,0.03,0.53,0.2,0.24,0.05,0.71,0.53,0.47,258,332,0.2,0.21,1,54.21
110,2023,4,Summer,Kurti,54.21,-0.017934782608695632,55.395,174,0.82,474.54,3.7,0.38,0.81,0.11,0.46,0.28,0.26,0.81,0.19,275,323,0.07,0.31,1,59.5
111,2023,4,Summer,Kurti,59.5,0.09758347168419101,55.940000000000005,176,0.37,1048.85,4.36,0.2,0.32,0.17,0.2,0.54,0.26,0.32,0.68,281,359,0.17,0.23,2,56.12
112,2023,4,Summer,Kurti,56.12,-0.05680672268907572,56.25750000000001,158,0.73,931.17,4.3,0.4,0.07,0.17,0.17,0.46,0.37,0.07,0.93,231,320,0.28,0.43,0,53.79
113,2023,5,Summer,Kurti,53.79,-0.04151817533856017,55.905,153,0.44,965.52,4.29,0.16,0.64,0.04,0.58,0.37,0.05,0.64,0.36,268,284,0.28,0.33,1,57.11
114,2023,5,Summer,Kurti,57.11,0.06172150957427025,56.629999999999995,164,0.64,758.56,4.31,0.3,0.78,0.08,0.66,0.49,0.0,0.78,0.22,298,273,0.22,0.29,2,58.49
115,2023,5,Summer,Kurti,58.49,0.024163894239187522,56.3775,167,0.76,1230.57,4.43,0.26,0.29,0.32,0.25,0.42,0.33,0.29,0.71,287,304,0.24,0.31,1,55.79
116,2023,5,Summer,Kurti,55.79,-0.04616173704906823,56.294999999999995,178,0.68,1187.15,3.75,0.56,0.34,0.16,0.51,0.26,0.23,0.34,0.66,246,322,0.22,0.29,1,58.13
117,2023,6,Monsoon,Kurti,58.13,0.04194300053773081,57.379999999999995,171,0.71,934.98,3.76,0.46,0.53,0.02,0.06,0.27,0.67,0.53,0.47,263,309,0.17,0.09,1,53.15
118,2023,6,Monsoon,Kurti,53.15,-0.08567004988818172,56.39,147,0.54,1280.28,4.1,0.64,0.34,0.1,0.14,0.21,0.65,0.34,0.66,250,276,0.23,0.25,0,53.65
119,2023,6,Monsoon,Kurti,53.65,0.00940733772342428,55.18,166,0.71,631.76,4.01,0.36,0.2,0.0,0.52,0.07,0.41,0.2,0.8,252,323,0.14,0.17,1,59.34
120,2023,6,Monsoon,Kurti,59.34,0.10605778191985094,56.0675,188,0.57,743.17,3.34,0.12,0.33,0.07,0.14,0.63,0.23,0.33,0.67,266,302,0.17,0.33,2,52.68
121,2023,7,Monsoon,Kurti,52.68,-0.11223458038422651,54.705,154,0.53,920.35,3.74,0.21,0.44,0.2,0.4,0.58,0.02,0.44,0.56,267,322,0.18,0.29,0,56.27
122,2023,7,Monsoon,Kurti,56.27,0.0681473044798786,55.485,173,0.83,939.52,3.76,0.29,0.36,0.2,0.21,0.4,0.39,0.36,0.64,242,316,0.1,0.03,2,58.2
123,2023,7,Monsoon,Kurti,58.2,0.034298915940998764,56.6225,183,0.44,1000.96,3.9,0.06,0.19,0.15,0.12,0.21,0.67,0.19,0.81,286,319,0.2,0.27,1,58.2
124,2023,7,Monsoon,Kurti,58.2,0.0,56.337500000000006,172,0.64,792.01,4.11,0.59,0.67,0.15,0.12,0.15,0.73,0.67,0.33,276,329,0.21,0.32,1,56.21
125,2023,8,Monsoon,Kurti,56.21,-0.034192439862542945,57.22,185,0.69,1073.73,4.16,0.38,0.43,0.24,0.4,0.15,0.45,0.43,0.57,259,304,0.26,0.08,1,55.34
126,2023,8,Monsoon,Kurti,55.34,-0.01547767301191949,56.987500000000004,155,0.31,1161.14,4.27,0.29,0.17,0.51,0.56,0.41,0.03,0.17,0.83,255,310,0.16,0.49,1,56.47
127,2023,8,Monsoon,Kurti,56.47,0.02041922659920492,56.555,188,0.57,622.09,3.62,0.09,0.7,0.13,0.35,0.16,0.49,0.7,0.3,233,284,0.22,0.1,1,58.96
128,2023,8,Monsoon,Kurti,58.96,0.04409420931468033,56.745,184,0.32,1073.88,3.58,0.12,0.25,0.05,0.07,0.38,0.55,0.25,0.75,266,325,0.14,0.33,1,54.18
129,2023,9,Autumn,Kurti,54.18,-0.08107191316146545,56.237500000000004,167,0.76,1034.69,4.39,0.2,0.11,0.13,0.51,0.57,0.0,0.11,0.89,265,319,0.1,0.3,0,54.76
130,2023,9,Autumn,Kurti,54.76,0.010705057216685132,56.0925,169,0.42,514.67,4.28,0.15,0.55,0.04,0.74,0.28,0.0,0.55,0.45,291,299,0.15,0.68,1,55.72
131,2023,9,Autumn,Kurti,55.72,0.01753104455807164,55.905,147,0.43,1043.1,4.06,0.09,0.33,0.07,0.33,0.21,0.46,0.33,0.67,278,332,0.22,0.17,1,53.52
132,2023,9,Autumn,Kurti,53.52,-0.03948312993539116,54.545,174,0.71,633.89,4.27,0.01,0.52,0.34,0.09,0.11,0.8,0.52,0.48,265,323,0.23,0.14,1,58.66
133,2023,10,Autumn,Kurti,58.66,0.09603886397608363,55.665,162,0.64,1173.17,4.01,0.57,0.49,0.07,0.1,0.63,0.27,0.49,0.51,244,339,0.13,0.08,2,58.36
